Device Name,Device Type,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Aqara Button,Button,80.0,0.0,2.921897,0.0,94.0,94.0,94.0
Aqara Door 1,Door,52.0,0.0,0.679171,0.0,133.0,133.0,133.0
Aqara Door 1,Door,52.0,0.0,0.11761133333333333,0.19948170953832667,134.0,134.0,134.0
Aqara Door 1,Door,52.0,0.0,0.45216449999999997,0.3881287908729523,136.0,135.0,135.5
Aqara Door 2,Door,83.0,0.0,0.394803,0.0,128.0,128.0,128.0
Aqara Motion,Motion,57.0,0.0,0.24925,0.0,235.0,235.0,235.0
Aqara Motion,Motion,57.0,0.0,0.156365,0.0,236.0,236.0,236.0
Aqara Motion,Motion,57.0,0.0,0.008524,0.0,237.0,237.0,237.0
Aqara Motion,Motion,57.0,0.0,0.411934,0.0,238.0,238.0,238.0
Aqara Motion,Motion,102.0,0.0,0.051701,0.0,239.0,239.0,239.0
Aqara Vibration,Vibration,55.0,0.0,3.627085,0.0,135.0,135.0,135.0
Aqara Vibration,Vibration,100.0,0.0,1.216711,0.0,136.0,136.0,136.0
Aqara Vibration,Vibration,55.0,0.0,0.753276,0.0,138.0,138.0,138.0
Aqara Vibration,Vibration,55.0,0.0,0.137114,0.0,139.0,139.0,139.0
Aqara Vibration,Vibration,100.0,0.0,2.165629,0.0,140.0,140.0,140.0
Aqara Vibration,Vibration,55.0,0.0,0.543846,0.0,142.0,142.0,142.0
Broadcast,Broadcast,59.72,3.5999999999999983,0.05353600000000001,0.13666856073728148,249.0,14.0,134.04
Broadcast,Broadcast,59.0,0.0,0.132709,0.0,250.0,250.0,250.0
Broadcast,Broadcast,77.0,0.0,1.214854,0.0,19.0,19.0,19.0
Broadcast,Broadcast,71.0,0.0,0.063241,0.0,157.0,157.0,157.0
Broadcast,Broadcast,74.0,0.0,2.037881,0.0,251.0,251.0,251.0
