Device Name,Device Type,File Name,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT
Aqara Door 1,Door,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,58.666666666666664,5.773502691896258,62.0,52.0,62.0,,-1.7320508075688732,4.4444444444444455,3.0,0.7628294999999999,1.0695421400583054,1.51911,0.006549,0.7628294999999999,,,0.7562804999999999,58.666666666666664,5.773502691896258,62,52,62.0,,-1.7320508075688732,4.4444444444444455,3,0.7628294999999999,1.0695421400583054,1.51911,0.006549,0.7628294999999999,,,0.7562804999999999,,,,,,,,,,,,,,,,,
Aqara Door 1,Door,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,62.0,0.0,62.0,62.0,62.0,,,0.0,2.0,0.006549,,0.006549,0.006549,0.006549,,,0.0,62.0,0.0,62,62,62.0,,,0.0,2,0.006549,,0.006549,0.006549,0.006549,,,0.0,,,,,,,,,,,,,,,,,
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,74.0,0.0,74,74,74.0,,,0.0,2,0.338469,,0.338469,0.338469,0.338469,,,0.0,74.0,0.0,74.0,74.0,74.0,,,0.0,2.0,0.338469,,0.338469,0.338469,0.338469,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,74.0,0.0,74,74,74.0,,,0.0,2,0.338469,,0.338469,0.338469,0.338469,,,0.0,74.0,0.0,74.0,74.0,74.0,,,0.0,2.0,0.338469,,0.338469,0.338469,0.338469,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,69.5,6.363961030678928,74,65,69.5,,,4.5,2,0.057709,,0.057709,0.057709,0.057709,,,0.0,69.5,6.363961030678928,74.0,65.0,69.5,,,4.5,2.0,0.057709,,0.057709,0.057709,0.057709,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,68.0,4.242640687119285,71,65,68.0,,,3.0,2,0.985527,,0.985527,0.985527,0.985527,,,0.0,68.0,4.242640687119285,71.0,65.0,68.0,,,3.0,2.0,0.985527,,0.985527,0.985527,0.985527,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,72.0,1.7320508075688772,74,71,71.0,,1.7320508075688774,1.3333333333333333,3,0.9218555,0.6228896564404486,1.362305,0.481406,0.9218555,,,0.44044950000000005,72.0,1.7320508075688772,74.0,71.0,71.0,,1.7320508075688774,1.3333333333333333,3.0,0.9218555,0.6228896564404486,1.362305,0.481406,0.9218555,,,0.44044950000000005
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,72.5,2.1213203435596424,74,71,72.5,,,1.5,2,0.481406,,0.481406,0.481406,0.481406,,,0.0,72.5,2.1213203435596424,74.0,71.0,72.5,,,1.5,2.0,0.481406,,0.481406,0.481406,0.481406,,,0.0
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,57.0,0.0,57,57,57.0,,0.0,0.0,3,0.25796199999999997,0.353895630275368,0.508204,0.00772,0.25796199999999997,,,0.25024199999999996,57.0,0.0,57.0,57.0,57.0,,0.0,0.0,3.0,0.25796199999999997,0.353895630275368,0.508204,0.00772,0.25796199999999997,,,0.25024199999999996
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,55.75,2.5,57,52,57.0,4.0,-1.9999999999999998,1.875,4,0.5357819999999999,0.5423770973815174,1.091422,0.00772,0.508204,,0.22821788288734873,0.3704266666666666,55.75,2.5,57.0,52.0,57.0,4.0,-1.9999999999999998,1.875,4.0,0.5357819999999999,0.5423770973815174,1.091422,0.00772,0.508204,,0.22821788288734873,0.3704266666666666
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,52.0,0.0,52,52,52.0,0.0,0.0,0.0,9,0.063837875,0.0958048748035558,0.226006,0.004383,0.013966,0.018964874828595768,1.4265921768863317,0.0773498125,52.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,9.0,0.063837875,0.0958048748035558,0.226006,0.004383,0.013966,0.018964874828595768,1.4265921768863317,0.0773498125
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,52.0,0.0,52,52,52.0,0.0,0.0,0.0,8,0.07145657142857144,0.10082949657525345,0.226006,0.004383,0.017425,-0.8101788223391351,1.2155873328858946,0.08404624489795919,52.0,0.0,52.0,52.0,52.0,0.0,0.0,0.0,8.0,0.07145657142857144,0.10082949657525345,0.226006,0.004383,0.017425,-0.8101788223391351,1.2155873328858946,0.08404624489795919
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,51.0,0.0,51,51,51.0,0.0,0.0,0.0,9,0.088731,0.09907844120118738,0.254287,0.022794,0.039764,-0.04688818245193005,1.39079432555994,0.07969675,51.0,0.0,51.0,51.0,51.0,0.0,0.0,0.0,9.0,0.088731,0.09907844120118738,0.254287,0.022794,0.039764,-0.04688818245193005,1.39079432555994,0.07969675
Broadcast,Broadcast,./Data\Physical_Interaction\Topology_A\4-Group_dataset\physicalInteraction1_group.csv,,,,,,,,,,,,,,,,,,53.6875,6.436549282547805,74,47,51.0,6.461392190893352,2.3766476179178615,4.53125,16,0.12199793333333334,0.09637898217340206,0.26513,0.022794,0.057624,-1.7358892268728843,0.4343599301477453,0.08662699555555556,53.6875,6.436549282547805,74.0,47.0,51.0,6.461392190893352,2.3766476179178615,4.53125,16.0,0.12199793333333334,0.09637898217340206,0.26513,0.022794,0.057624,-1.7358892268728843,0.4343599301477453,0.08662699555555556
