Device Name,Device Type,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Aqara Button,Button,80.0,0.0,0.2685387,0.9905573384624968,28.0,24.0,26.0
Aqara Button,Button,80.0,0.0,0.035199499999999995,0.05997185520169718,29.0,29.0,29.0
Aqara Door 1,Door,83.0,0.0,0.759116,0.0,77.0,77.0,77.0
Aqara Door 2,Door,83.0,0.0,0.494769,0.0,99.0,99.0,99.0
Aqara Motion,Motion,57.0,0.0,0.0,0.0,211.0,211.0,211.0
Aqara Motion,Motion,57.0,0.0,0.1707,0.0,212.0,212.0,212.0
Aqara Motion,Motion,57.0,0.0,0.521481,0.0,213.0,213.0,213.0
Aqara Motion,Motion,57.0,0.0,0.187772,0.0,214.0,214.0,214.0
Aqara Motion,Motion,57.0,0.0,0.074046,0.0,215.0,215.0,215.0
Aqara Motion,Motion,57.0,0.0,0.282067,0.0,216.0,216.0,216.0
Aqara Motion,Motion,57.0,0.0,0.137105,0.0,217.0,217.0,217.0
Aqara Motion,Motion,57.0,0.0,0.004178,0.0,218.0,218.0,218.0
Aqara Motion,Motion,57.0,0.0,4.881277,0.0,219.0,219.0,219.0
Aqara Motion,Motion,57.0,0.0,1.505888,0.0,220.0,220.0,220.0
Aqara Motion,Motion,57.0,0.0,2.040236,0.0,221.0,221.0,221.0
Aqara Motion,Motion,57.0,0.0,0.974157,0.0,222.0,222.0,222.0
Aqara Motion,Motion,57.0,0.0,0.0595,0.0,223.0,223.0,223.0
Aqara Motion,Motion,57.0,0.0,1.238994,0.0,224.0,224.0,224.0
Aqara Motion,Motion,57.0,0.0,0.643375,0.0,225.0,225.0,225.0
Aqara Motion,Motion,57.0,0.0,0.949244,0.0,226.0,226.0,226.0
Aqara Motion,Motion,57.0,0.0,1.349272,0.0,227.0,227.0,227.0
Aqara Motion,Motion,102.0,0.0,1.272374,0.0,228.0,228.0,228.0
Aqara Motion,Motion,57.0,0.0,1.972784,0.0,232.0,232.0,232.0
Aqara Motion,Motion,57.0,0.0,2.092453,0.0,233.0,233.0,233.0
Aqara Motion,Motion,57.0,0.0,1.253406,0.0,234.0,234.0,234.0
