Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Delta Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.680183000",1.193195,80,0xc31c,0x1cd8,17.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.685503000",0.00532,80,0xc31c,0x1cd8,17.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.690823000",0.00532,80,0xc31c,0x1cd8,17.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.695823000",0.005,80,0xc31c,0x1cd8,17.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.804933000",0.10911,80,0xc31c,0x1cd8,18.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.810253000",0.00532,80,0xc31c,0x1cd8,18.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.815573000",0.00532,80,0xc31c,0x1cd8,18.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.820573000",0.005,80,0xc31c,0x1cd8,18.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.929374000",0.108801,80,0xc31c,0x1cd8,19.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.934694000",0.00532,80,0xc31c,0x1cd8,19.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.940014000",0.00532,80,0xc31c,0x1cd8,19.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:06.945014000",0.005,80,0xc31c,0x1cd8,19.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:07.154098000",0.209084,80,0xc31c,0x1cd8,20.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:07.159418000",0.00532,80,0xc31c,0x1cd8,20.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:07.164739000",0.005321,80,0xc31c,0x1cd8,20.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:07.169739000",0.005,80,0xc31c,0x1cd8,20.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:07.580209000",0.06254,80,0xc31c,0x1cd8,21.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:07.585529000",0.00532,80,0xc31c,0x1cd8,21.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:07.590850000",0.005321,80,0xc31c,0x1cd8,21.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:07.595850000",0.005,80,0xc31c,0x1cd8,21.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:08.407831000",0.243958,80,0xc31c,0x1cd8,22.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:08.418472000",0.00532,80,0xc31c,0x1cd8,22.0,0xc31c,0x0000
Aqara Button,Button,Philips Lamp 1,Bulb,Aqara Button,Button,Coordinator,Coordinator,"Nov 28, 2023 17:13:08.423472000",0.005,80,0xc31c,0x1cd8,22.0,0xc31c,0x0000
Aqara Door 1,Door,Coordinator,Coordinator,Aqara Door 1,Door,Coordinator,Coordinator,"Nov 28, 2023 17:08:23.642358000",0.805777,83,0x907b,0x0000,75.0,0x907b,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 17:04:52.378165000",0.423949,57,0x27d7,0x0000,189.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 17:06:45.630639000",3.720705,57,0x27d7,0x0000,190.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 17:07:33.150252000",0.749996,57,0x27d7,0x0000,191.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 17:10:17.035680000",0.212948,57,0x27d7,0x0000,192.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 17:15:22.605117000",1.149927,57,0x27d7,0x0000,193.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 17:16:24.126726000",0.11655,57,0x27d7,0x0000,194.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 17:17:14.727977000",0.211798,57,0x27d7,0x0000,195.0,0x27d7,0x0000
Aqara Motion,Motion,Coordinator,Coordinator,Aqara Motion,Motion,Coordinator,Coordinator,"Nov 28, 2023 17:17:44.680730000",0.458316,57,0x27d7,0x0000,196.0,0x27d7,0x0000
