Device_ID,UP_Average Packet Length,UP_Packet Standard Variance,UP_Maximum Packet Length,UP_Minimum Packet Length,UP_Median Packet Length,UP_Kurtosis Packet Length,UP_Skew Packet Length,UP_Mad Packet Length,UP_Length,UP_Average IAT,UP_IAT Standard Variance,UP_Maximum IAT,UP_Minimum IAT,UP_Median IAT,UP_Kurtosis IAT,UP_Skew IAT,UP_Mad IAT,TOT_Average Packet Length,TOT_Packet Standard Variance,TOT_Maximum Packet Length,TOT_Minimum Packet Length,TOT_Median Packet Length,TOT_Kurtosis Packet Length,TOT_Skew Packet Length,TOT_Mad Packet Length,TOT_Length,TOT_Average IAT,TOT_IAT Standard Variance,TOT_Maximum IAT,TOT_Minimum IAT,TOT_Median IAT,TOT_Kurtosis IAT,TOT_Skew IAT,TOT_Mad IAT,DOWN_Average Packet Length,DOWN_Packet Standard Variance,DOWN_Maximum Packet Length,DOWN_Minimum Packet Length,DOWN_Median Packet Length,DOWN_Kurtosis Packet Length,DOWN_Skew Packet Length,DOWN_Mad Packet Length,DOWN_Length,DOWN_Average IAT,DOWN_IAT Standard Variance,DOWN_Maximum IAT,DOWN_Minimum IAT,DOWN_Median IAT,DOWN_Kurtosis IAT,DOWN_Skew IAT,DOWN_Mad IAT
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,143,316,260,323,0,283,1319,398,217,11,543,49,1,4,608,1175,24,1269,390,1130,1207,1207,283,1295,495,335,383,534,402,374,377,691,1248,667
0,1391,86,1130,1391,1391,640,857,113,149,407,0,371,407,407,358,298,681,287,365,260,323,441,330,801,398,31,6,530,10,2,6,241,264,9,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1391,86,1130,1391,1391,640,857,113,149,407,0,371,407,407,358,298,681,287,365,260,323,441,330,801,398,31,6,530,10,2,6,241,264,9,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1391,86,1130,1391,1391,640,857,113,149,407,0,371,407,407,358,298,681,287,365,260,323,441,330,801,398,31,6,530,10,2,6,241,264,9,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1391,86,1130,1391,1391,640,857,113,149,407,0,371,407,407,358,298,681,287,365,260,323,441,330,801,398,31,6,530,10,2,6,241,264,9,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1391,86,1130,1391,1391,640,857,113,149,407,0,371,407,407,358,298,681,287,365,260,323,441,330,801,398,31,6,530,10,2,6,241,264,9,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1680,403,1429,1522,1680,1024,744,386,299,441,588,451,412,429,610,1088,726,547,629,781,323,441,351,1263,691,465,28,599,250,1,6,908,1425,78,1341,385,1173,1207,1339,331,1023,433,436,406,604,572,374,382,801,1338,720
0,1680,403,1429,1522,1680,1024,744,386,299,441,588,451,412,429,610,1088,726,627,784,1191,323,504,448,1353,867,496,26,597,250,1,5,948,1453,74,1395,794,1664,1207,1339,934,1632,683,470,403,601,572,374,380,845,1372,716
0,1680,403,1429,1522,1680,1024,744,386,299,441,588,451,412,429,610,1088,726,627,784,1191,323,504,448,1353,867,496,26,597,250,1,5,948,1453,74,1395,794,1664,1207,1339,934,1632,683,470,403,601,572,374,380,845,1372,716
0,1680,403,1429,1522,1680,1024,744,386,299,441,588,451,412,429,610,1088,726,594,791,1191,323,441,449,1357,865,527,81,785,912,1,6,1010,1498,257,1382,786,1664,1207,1339,944,1634,690,503,461,815,1117,374,382,909,1424,873
0,1601,720,1429,1207,1680,1171,633,698,399,683,1339,1739,412,432,856,1354,1368,581,783,1191,323,441,441,1343,865,589,98,791,912,1,7,793,1336,304,1382,786,1664,1207,1339,944,1634,690,503,461,815,1117,374,382,909,1424,873
0,1404,1001,1301,1207,1404,640,857,967,149,428,0,390,428,428,358,298,681,724,1379,1191,323,472,347,1339,1504,62,506,1058,912,26,491,241,558,684,1627,2047,1664,1207,1627,330,931,2047,100,1155,0,1117,1155,1155,273,307,651
0,1404,1001,1301,1207,1404,640,857,967,149,428,0,390,428,428,358,298,681,308,783,558,323,0,330,1493,853,31,258,883,447,26,258,241,264,481,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1404,1001,1301,1207,1404,640,857,967,149,428,0,390,428,428,358,298,681,308,783,558,323,0,330,1493,853,31,258,883,447,26,258,241,264,481,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1404,1001,1301,1207,1404,640,857,967,149,428,0,390,428,428,358,298,681,462,960,558,323,472,330,948,960,0,26,0,24,26,26,241,264,0,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1719,269,1429,1680,1719,640,857,284,149,433,0,395,433,433,358,298,681,616,714,781,323,441,327,1240,810,124,15,541,38,4,11,441,966,22,1345,390,1130,1207,1391,660,734,436,167,394,547,406,376,386,273,940,681
0,1719,269,1429,1680,1719,640,857,284,149,433,0,395,433,433,358,298,681,572,674,781,323,441,363,1300,747,155,138,854,686,4,13,576,1148,424,1344,349,1130,1207,1391,611,766,380,201,536,908,930,376,403,542,1098,1023
0,1719,269,1429,1680,1719,640,857,284,149,433,0,395,433,433,358,298,681,572,674,781,323,441,363,1300,747,155,138,854,686,4,13,576,1148,424,1344,349,1130,1207,1391,611,766,380,201,536,908,930,376,403,542,1098,1023
0,1719,269,1429,1680,1719,640,857,284,149,433,0,395,433,433,358,298,681,572,674,781,323,441,363,1300,747,155,138,854,686,4,13,576,1148,424,1344,349,1130,1207,1391,611,766,380,201,536,908,930,376,403,542,1098,1023
0,1719,269,1429,1680,1719,640,857,284,149,433,0,395,433,433,358,298,681,572,674,781,323,441,363,1300,747,155,138,854,686,4,13,576,1148,424,1344,349,1130,1207,1391,611,766,380,201,536,908,930,376,403,542,1098,1023
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,524,64,335,754,535,330,948,64,0,20,0,18,21,20,241,264,0,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,1007,1228,1191,754,567,330,1491,1336,31,255,887,446,21,255,241,264,486,1746,1496,1664,1444,1746,330,931,1505,100,756,0,731,756,756,273,307,651
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,1007,1228,1191,754,567,330,1491,1336,31,255,887,446,21,255,241,264,486,1746,1496,1664,1444,1746,330,931,1505,100,756,0,731,756,756,273,307,651
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,1007,1228,1191,754,567,330,1491,1336,31,255,887,446,21,255,241,264,486,1746,1496,1664,1444,1746,330,931,1505,100,756,0,731,756,756,273,307,651
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,1007,1228,1191,754,567,330,1491,1336,31,255,887,446,21,255,241,264,486,1746,1496,1664,1444,1746,330,931,1505,100,756,0,731,756,756,273,307,651
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,524,64,335,754,535,330,948,64,0,28,0,26,29,28,241,264,0,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,524,64,335,754,535,330,948,64,0,28,0,26,29,28,241,264,0,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,1619,673,1429,1417,1680,640,744,695,199,647,914,771,448,647,358,298,1016,324,627,781,323,0,443,1391,719,403,43,663,441,1,5,953,1473,130,1277,432,1173,1207,1207,308,1303,548,436,416,680,750,374,378,919,1444,765
0,1619,673,1429,1417,1680,640,744,695,199,647,914,771,448,647,358,298,1016,324,627,781,323,0,443,1391,719,403,43,663,441,1,5,953,1473,130,1277,432,1173,1207,1207,308,1303,548,436,416,680,750,374,378,919,1444,765
0,1619,673,1429,1417,1680,640,744,695,199,647,914,771,448,647,358,298,1016,324,627,781,323,0,443,1391,719,403,43,663,441,1,5,953,1473,130,1277,432,1173,1207,1207,308,1303,548,436,416,680,750,374,378,919,1444,765
0,1719,269,1429,1680,1719,640,857,284,149,448,0,408,448,448,358,298,681,294,665,781,323,0,463,1436,751,341,7,533,31,1,5,697,1229,11,1262,400,1173,1207,1207,375,1377,486,402,380,530,396,374,377,775,1308,662
0,1719,269,1429,1680,1719,640,857,284,149,448,0,408,448,448,358,298,681,294,665,781,323,0,463,1436,751,341,7,533,31,1,5,697,1229,11,1262,400,1173,1207,1207,375,1377,486,402,380,530,396,374,377,775,1308,662
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,0,0,0,323,0,330,948,0,0,17,0,16,18,17,241,264,0,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,0,0,0,323,0,330,948,0,0,17,0,16,18,17,241,264,0,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,0,0,0,323,0,330,948,0,0,17,0,16,18,17,241,264,0,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
0,0,0,0,0,0,640,857,0,0,0,0,0,0,0,358,298,0,0,0,0,323,0,330,948,0,0,17,0,16,18,17,241,264,0,0,0,0,0,0,330,931,0,0,0,0,0,0,0,273,307,0
