Packet Number,Device Name,Device Type,Source Address,Destination Address,Device Name Destination,Device Type Destination,Source Address ZigBee,Device Name ZigBee,Device Type ZigBee,Destination Address ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Human Command,Packet Type,Command String
1,Aqara Vibration,Vibration,0x61af,0xe694,Smart Socket,Socket,0x61af,Aqara Vibration,Vibration,0x0000,Coordinator,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '229', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Unknown (0x0505)', 'Data Type': '32-Bit Unsigned Integer (0x23)', 'Uint32': '1835008 (0x001c0000)'}"
2,Aqara Vibration,Vibration,0x61af,0xe694,Smart Socket,Socket,0x61af,Aqara Vibration,Vibration,0x0000,Coordinator,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '229', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Unknown (0x0505)', 'Data Type': '32-Bit Unsigned Integer (0x23)', 'Uint32': '1835008 (0x001c0000)'}"
3,Aqara Vibration,Vibration,0x61af,0xe694,Smart Socket,Socket,0x61af,Aqara Vibration,Vibration,0x0000,Coordinator,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '229', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Unknown (0x0505)', 'Data Type': '32-Bit Unsigned Integer (0x23)', 'Uint32': '1835008 (0x001c0000)'}"
4,Aqara Vibration,Vibration,0x61af,0xe694,Smart Socket,Socket,0x61af,Aqara Vibration,Vibration,0x0000,Coordinator,Coordinator,1,Report Attributes (0x0a),"{'Sequence Number': '229', 'Command': 'Report Attributes (0x0a)', 'Attribute': 'Unknown (0x0505)', 'Data Type': '32-Bit Unsigned Integer (0x23)', 'Uint32': '1835008 (0x001c0000)'}"
5,Smart Socket,Socket,0xe694,0xffff,Broadcast,Broadcast,0xe694,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Link Status (0x08),
6,Smart Socket,Socket,0xe694,0xffff,Broadcast,Broadcast,0xe694,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
7,Smart Socket,Socket,0xe694,0xffff,Broadcast,Broadcast,0xe694,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
8,Smart Socket,Socket,0xe694,0xffff,Broadcast,Broadcast,0xe694,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
9,Aqara Vibration,Vibration,0x61af,0xe694,Smart Socket,Socket,0x61af,Aqara Vibration,Vibration,0x0000,Coordinator,Coordinator,0,Report Attributes (0x0a),"{'Manufacturer Code': 'Lumi United Technology, Ltd Shenzhen (0x115f)', 'Sequence Number': '230', 'Command': 'Report Attributes (0x0a)', 'Attribute': '0xff01', 'Data Type': 'Character String (0x42)', 'String': '\\x01!�\\v\\x03(\\x1A\\x04!�C\\x05!\\a'}"
10,Smart Socket,Socket,0xe694,0x61af,Aqara Vibration,Vibration,,Unknown,Unknown,,,,0,Ack,
11,Smart Socket,Socket,0xe694,0xffff,Broadcast,Broadcast,0xe694,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
12,Smart Socket,Socket,0xe694,0xffff,Broadcast,Broadcast,0xe694,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
13,Coordinator,Coordinator,0x0000,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
14,Aqara Vibration,Vibration,0x61af,0xe694,Smart Socket,Socket,,Unknown,Unknown,,,,0,,
15,Smart Socket,Socket,0xe694,0x61af,Aqara Vibration,Vibration,,Unknown,Unknown,,,,0,Ack,
16,Coordinator,Coordinator,0x0000,0xffff,Broadcast,Broadcast,0x0000,Coordinator,Coordinator,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
17,Smart Socket,Socket,0xe694,0x0000,Coordinator,Coordinator,0xe694,Smart Socket,Socket,0x0000,Coordinator,Coordinator,0,Route Reply (0x02),
18,Coordinator,Coordinator,0x0000,0xe694,Smart Socket,Socket,,Unknown,Unknown,,,,0,Ack,
19,Coordinator,Coordinator,0x0000,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
20,Coordinator,Coordinator,0x0000,0xe694,Smart Socket,Socket,,Unknown,Unknown,,,,0,,
21,Smart Socket,Socket,0xe694,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Ack,
22,Smart Socket,Socket,0xe694,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,,
23,Coordinator,Coordinator,0x0000,0xe694,Smart Socket,Socket,,Unknown,Unknown,,,,0,Ack,
