Packet Number,Device Name,Device Type,Source Address,Destination Address,Device Name Destination,Device Type Destination,Source Address ZigBee,Device Name ZigBee,Device Type ZigBee,Destination Address ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Human Command,Packet Type,Command String
1,Coordinator,Coordinator,0x0000,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
2,Moes Bulb,Bulb,0xebe5,0xffff,Broadcast,Broadcast,0xebe5,Moes Bulb,Bulb,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
3,Moes Bulb,Bulb,0xebe5,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
4,Coordinator,Coordinator,0x0000,0xebe5,Moes Bulb,Bulb,,Unknown,Unknown,,,,0,,
5,Moes Bulb,Bulb,0xebe5,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Ack,
6,Coordinator,Coordinator,0x0000,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
7,Coordinator,Coordinator,0x0000,0xebe5,Moes Bulb,Bulb,0x0000,Coordinator,Coordinator,0xebe5,Moes Bulb,Bulb,0,zdp,
8,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
9,Coordinator,Coordinator,0x0000,0xebe5,Moes Bulb,Bulb,0x0000,Coordinator,Coordinator,0xebe5,Moes Bulb,Bulb,0,zdp,
10,Moes Bulb,Bulb,0xebe5,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Ack,
11,Moes Bulb,Bulb,0xebe5,0xffff,Broadcast,Broadcast,0xebe5,Moes Bulb,Bulb,0xfffc,Broadcast,Broadcast,0,zdp,
12,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,Ack,
13,Moes Bulb,Bulb,0xebe5,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
14,Moes Bulb,Bulb,0xebe5,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
15,Moes Bulb,Bulb,0xebe5,0xffff,Broadcast,Broadcast,0xebe5,Moes Bulb,Bulb,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
16,Sonoff Temperature,Temperature,0x265e,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,,
17,Coordinator,Coordinator,0x0000,0x265e,Sonoff Temperature,Temperature,,Unknown,Unknown,,,,0,Ack,
18,Moes Bulb,Bulb,0xebe5,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
