Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:27.000000,59,0x0000,0xffff,120,,,0.0
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:25:27.006861,59,0x0000,0xffff,121,0x0000,0xfffc,0.006861
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:27.049653,59,0x0000,0xffff,122,,,0.042792
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:25:27.346214,59,0x0000,0xffff,123,0x0000,0xfffc,0.296561
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:25:27.352486,59,0x0000,0xffff,124,0x0000,0xfffc,0.006272
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:27.423270,59,0x0000,0xffff,125,,,0.070784
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:27.618945,59,0x0000,0xffff,126,,,0.195675
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:27.635530,59,0x0000,0xffff,127,,,0.016585
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:25:27.732405,59,0x0000,0xffff,128,0x0000,0xfffc,0.096875
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:27.964697,59,0x0000,0xffff,129,,,0.232292
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:27.996308,59,0x0000,0xffff,130,,,0.031611
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:28.112625,59,0x0000,0xffff,131,,,0.116317
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-15 17:25:37.003476,57,0x82eb,0xffff,22,0x82eb,0xfffd,8.890851
Coordinator,Coordinator,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-15 17:25:37.023172,57,0x0000,0xffff,132,0x82eb,0xfffd,0.019696
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,2023-10-15 17:25:37.037895,52,0x82eb,0x0000,23,0x82eb,0x0000,0.014723
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:25:37.039942,5,0x0000,0x82eb,23,,,0.002047
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:25:37.052245,59,0x0000,0xffff,133,0x0000,0xfffc,0.012303
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,2023-10-15 17:25:37.067759,69,0x82eb,0x0000,24,0x82eb,0x0000,0.015514
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:25:37.070350,5,0x0000,0x82eb,24,,,0.002591
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,2023-10-15 17:25:37.242069,49,0x0000,0x82eb,134,0x0000,0x82eb,0.171719
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Unknown,Unknown,,,2023-10-15 17:25:37.244027,5,0x82eb,0x0000,134,,,0.001958
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,2023-10-15 17:25:37.267788,50,0x82eb,0x0000,25,0x82eb,0x0000,0.023761
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:25:37.269771,5,0x0000,0x82eb,25,,,0.001983
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:37.415853,59,0x0000,0xffff,135,,,0.146082
Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Coordinator,Coordinator,2023-10-15 17:25:37.434481,69,0x82eb,0x0000,26,0x82eb,0x0000,0.018628
Coordinator,Coordinator,Ledvance Smart+ Plug,Socket,Unknown,Unknown,,,2023-10-15 17:25:37.437072,5,0x0000,0x82eb,26,,,0.002591
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.564348,54,0x0000,0x482d,136,0x0000,0xa209,0.127276
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.570136,54,0x0000,0x482d,136,0x0000,0xa209,0.005788
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.573967,54,0x0000,0x482d,136,0x0000,0xa209,0.003831
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.577551,54,0x0000,0x482d,136,0x0000,0xa209,0.003584
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.630263,54,0x0000,0x482d,137,0x0000,0xa209,0.052712
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.634945,54,0x0000,0x482d,137,0x0000,0xa209,0.004682
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.640360,54,0x0000,0x482d,137,0x0000,0xa209,0.005415
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.646560,54,0x0000,0x482d,137,0x0000,0xa209,0.0062
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.690686,54,0x0000,0x482d,138,,,0.044126
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.695353,54,0x0000,0x482d,138,,,0.004667
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.699976,54,0x0000,0x482d,138,,,0.004623
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.703726,54,0x0000,0x482d,138,,,0.00375
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.736090,54,0x0000,0x482d,139,0x0000,0xa209,0.032364
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.740275,54,0x0000,0x482d,139,0x0000,0xa209,0.004185
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.753973,54,0x0000,0x482d,139,0x0000,0xa209,0.013698
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.757354,54,0x0000,0x482d,139,0x0000,0xa209,0.003381
Coordinator,Coordinator,Broadcast,Broadcast,Unknown,Unknown,,,2023-10-15 17:25:37.764919,59,0x0000,0xffff,140,,,0.007565
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.808509,54,0x0000,0x482d,141,,,0.04359
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.811977,54,0x0000,0x482d,141,,,0.003468
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.817800,54,0x0000,0x482d,141,,,0.005823
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.821951,54,0x0000,0x482d,141,,,0.004151
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.901230,54,0x0000,0x482d,142,,,0.079279
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.905508,54,0x0000,0x482d,142,,,0.004278
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.909897,54,0x0000,0x482d,142,,,0.004389
Coordinator,Coordinator,Philips Lamp 1,Bulb,Unknown,Unknown,,,2023-10-15 17:25:37.914606,54,0x0000,0x482d,142,,,0.004709
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.956213,54,0x0000,0x482d,143,0x0000,0xa209,0.041607
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.960961,54,0x0000,0x482d,143,0x0000,0xa209,0.004748
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.964881,54,0x0000,0x482d,143,0x0000,0xa209,0.00392
Coordinator,Coordinator,Philips Lamp 1,Bulb,Coordinator,Coordinator,Philips Lamp 2,Bulb,2023-10-15 17:25:37.969603,54,0x0000,0x482d,143,0x0000,0xa209,0.004722
Coordinator,Coordinator,Broadcast,Broadcast,Coordinator,Coordinator,Broadcast,Broadcast,2023-10-15 17:25:37.975919,47,0x0000,0xffff,144,0x0000,0xfffc,0.006316
Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,Ledvance Smart+ Plug,Socket,Broadcast,Broadcast,2023-10-15 17:25:37.984358,57,0x82eb,0xffff,28,0x82eb,0xfffd,0.008439
