Packet Number,Device Name,Device Type,Source Address,Destination Address,Device Name Destination,Device Type Destination,Source Address ZigBee,Device Name ZigBee,Device Type ZigBee,Destination Address ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Human Command,Packet Type,Command String
1,Power Plug 2,Socket,0xa706,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
2,Aqara Motion,Motion,0x27d7,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,,
3,Coordinator,Coordinator,0x0000,0x27d7,Aqara Motion,Motion,,Unknown,Unknown,,,,0,Ack,
4,Coordinator,Coordinator,0x0000,0xffff,Broadcast,Broadcast,0x0000,Coordinator,Coordinator,0xfffc,Broadcast,Broadcast,0,Link Status (0x08),
5,Smart Socket,Socket,0xe1a6,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
6,Smart Socket,Socket,0xe1a6,0xffff,Broadcast,Broadcast,0xe1a6,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
7,Ledvance Smart+ Plug,Socket,0x0112,0xffff,Broadcast,Broadcast,0xe1a6,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
8,Coordinator,Coordinator,0x0000,0x0112,Ledvance Smart+ Plug,Socket,0x0000,Coordinator,Coordinator,0x0112,Ledvance Smart+ Plug,Socket,0,Route Reply (0x02),
9,Ledvance Smart+ Plug,Socket,0x0112,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Ack,
10,Ledvance Smart+ Plug,Socket,0x0112,0xe1a6,Smart Socket,Socket,0x0112,Ledvance Smart+ Plug,Socket,0xe1a6,Smart Socket,Socket,0,Route Reply (0x02),
11,Smart Socket,Socket,0xe1a6,0x0112,Ledvance Smart+ Plug,Socket,,Unknown,Unknown,,,,0,Ack,
12,Power Plug 2,Socket,0xa706,0xffff,Broadcast,Broadcast,0xe1a6,Smart Socket,Socket,0xfffc,Broadcast,Broadcast,0,Route Request (0x01),
13,Smart Socket,Socket,0xe1a6,0x0112,Ledvance Smart+ Plug,Socket,,Unknown,Unknown,,,,0,,
14,Ledvance Smart+ Plug,Socket,0x0112,0xe1a6,Smart Socket,Socket,,Unknown,Unknown,,,,0,Ack,
15,Ledvance Smart+ Plug,Socket,0x0112,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,,
16,Coordinator,Coordinator,0x0000,0x0112,Ledvance Smart+ Plug,Socket,,Unknown,Unknown,,,,0,Ack,
17,Coordinator,Coordinator,0x0000,0x0112,Ledvance Smart+ Plug,Socket,,Unknown,Unknown,,,,0,,
18,Ledvance Smart+ Plug,Socket,0x0112,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Ack,
19,Ledvance Smart+ Plug,Socket,0x0112,0xe1a6,Smart Socket,Socket,,Unknown,Unknown,,,,0,,
20,Smart Socket,Socket,0xe1a6,0x0112,Ledvance Smart+ Plug,Socket,,Unknown,Unknown,,,,0,Ack,
21,Smart Socket,Socket,0xe1a6,0x0112,Ledvance Smart+ Plug,Socket,0xe1a6,Smart Socket,Socket,0x0000,Coordinator,Coordinator,0,APS: Ack,
22,Ledvance Smart+ Plug,Socket,0x0112,0xe1a6,Smart Socket,Socket,,Unknown,Unknown,,,,0,Ack,
23,Ledvance Smart+ Plug,Socket,0x0112,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,,
24,Coordinator,Coordinator,0x0000,0x0112,Ledvance Smart+ Plug,Socket,,Unknown,Unknown,,,,0,Ack,
25,Smart Socket,Socket,0xe1a6,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
26,Power Plug 2,Socket,0xa706,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,,
27,Smart Socket,Socket,0xe1a6,0x0112,Ledvance Smart+ Plug,Socket,,Unknown,Unknown,,,,0,,
28,Smart Socket,Socket,0xe1a6,0x0112,Ledvance Smart+ Plug,Socket,,Unknown,Unknown,,,,0,,
29,Ledvance Smart+ Plug,Socket,0x0112,0xe1a6,Smart Socket,Socket,,Unknown,Unknown,,,,0,Ack,
