Device Name,Device Type,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Aqara Button,Button,80.0,0.0,0.579085,0.0,237.0,237.0,237.0
Aqara Door 1,Door,83.0,0.0,0.140338,0.0,243.0,243.0,243.0
Aqara Door 2,Door,83.0,0.0,0.010192,0.0,166.0,166.0,166.0
Aqara Motion,Motion,57.0,0.0,0.660933,0.0,22.0,22.0,22.0
Aqara Motion,Motion,57.0,0.0,1.054809,0.0,23.0,23.0,23.0
Aqara Motion,Motion,57.0,0.0,0.54599,0.0,24.0,24.0,24.0
Aqara Motion,Motion,57.0,0.0,0.386056,0.0,25.0,25.0,25.0
Aqara Motion,Motion,57.0,0.0,1.977582,0.0,26.0,26.0,26.0
Aqara Motion,Motion,102.0,0.0,1.005997,0.0,27.0,27.0,27.0
Aqara Motion,Motion,57.0,0.0,0.061022,0.0,31.0,31.0,31.0
Aqara Motion,Motion,57.0,0.0,0.572041,0.0,32.0,32.0,32.0
Aqara Motion,Motion,57.0,0.0,0.015888,0.0,33.0,33.0,33.0
Broadcast,Broadcast,77.0,0.0,0.0,0.0,159.0,159.0,159.0
Broadcast,Broadcast,74.0,0.0,1.578818,0.0,234.0,234.0,234.0
Broadcast,Broadcast,74.0,0.0,1.015762,0.0,221.0,221.0,221.0
Broadcast,Broadcast,74.0,0.0,0.413681,0.0,81.0,81.0,81.0
Broadcast,Broadcast,71.0,0.0,0.080288,0.0,32.0,32.0,32.0
Broadcast,Broadcast,77.0,0.0,0.517078,0.0,190.0,190.0,190.0
Broadcast,Broadcast,74.0,0.0,0.781725,0.0,224.0,224.0,224.0
Broadcast,Broadcast,77.0,0.0,0.623209,0.0,140.0,140.0,140.0
Broadcast,Broadcast,77.0,0.0,1.168093,0.0,66.0,66.0,66.0
Broadcast,Broadcast,77.0,0.0,0.038147,0.0,101.0,101.0,101.0
Broadcast,Broadcast,77.0,0.0,0.7635085,0.725988653564572,176.0,167.0,171.5
Broadcast,Broadcast,74.0,0.0,1.496651,0.0,83.0,83.0,83.0
Broadcast,Broadcast,72.5,2.1213203435596424,0.483831,0.3860449471887956,227.0,33.0,130.0
Broadcast,Broadcast,75.5,2.1213203435596424,0.815319,1.038370751823259,229.0,141.0,185.0
Broadcast,Broadcast,77.0,0.0,1.426614,0.0,194.0,194.0,194.0
Broadcast,Broadcast,77.0,0.0,0.36133,0.0,67.0,67.0,67.0
Broadcast,Broadcast,77.0,0.0,0.575581,0.0,102.0,102.0,102.0
