Packet Number,Device Name,Device Type,Source Address,Destination Address,Device Name Destination,Device Type Destination,Source Address ZigBee,Device Name ZigBee,Device Type ZigBee,Destination Address ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Human Command,Packet Type,Command String
1,Coordinator,Coordinator,0x0000,0xe1a6,Smart Socket,Socket,,Unknown,Unknown,,,,0,Read Attributes (0x00),
2,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
3,Smart Socket,Socket,0xe1a6,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Read Attributes Response (0x01),
4,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
5,Coordinator,Coordinator,0x0000,0x3d95,Power Plug 1,Socket,,Unknown,Unknown,,,,0,Read Attributes (0x00),
6,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
7,Power Plug 1,Socket,0x3d95,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Read Attributes Response (0x01),
8,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
9,Coordinator,Coordinator,0x0000,0xe1a6,Smart Socket,Socket,,Unknown,Unknown,,,,0,APS: Ack,
10,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
11,Coordinator,Coordinator,0x0000,0xe1a6,Smart Socket,Socket,,Unknown,Unknown,,,,0,Read Attributes (0x00),
12,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
13,Smart Socket,Socket,0xe1a6,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Read Attributes Response (0x01),
14,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
15,Coordinator,Coordinator,0x0000,0x3d95,Power Plug 1,Socket,,Unknown,Unknown,,,,0,APS: Ack,
16,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
17,Coordinator,Coordinator,0x0000,0x3d95,Power Plug 1,Socket,,Unknown,Unknown,,,,0,Read Attributes (0x00),
18,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
19,Power Plug 1,Socket,0x3d95,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Read Attributes Response (0x01),
20,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
