Device Name,Device Type,Average Packet Length,Packet Standard Variance,Average IAT,IAT Standard Variance,Sequence Number Maximum,Sequence Number Minimum,Sequence Number Average
Aqara Button,Button,72.33333333333333,13.279056191361391,0.12138666666666668,0.16969804638337277,235.0,5.0,82.0
Aqara Door 1,Door,83.0,0.0,0.077295,0.0,239.0,239.0,239.0
Aqara Door 1,Door,83.0,0.0,0.121295,0.0,241.0,241.0,241.0
Aqara Door 2,Door,52.0,0.0,0.1896135,0.2628959372841277,212.0,162.0,187.0
Aqara Door 2,Door,52.0,0.0,0.036162,0.045976082912749315,217.0,163.0,190.0
Aqara Door 2,Door,83.0,0.0,0.1283175,0.17611130781554032,164.0,158.0,161.0
Aqara Motion,Motion,57.0,0.0,0.183516,0.0,13.0,13.0,13.0
Aqara Motion,Motion,57.0,0.0,1.113585,0.0,14.0,14.0,14.0
Aqara Motion,Motion,57.0,0.0,2.837169,0.0,15.0,15.0,15.0
Aqara Motion,Motion,57.0,0.0,1.436677,0.0,16.0,16.0,16.0
Aqara Motion,Motion,102.0,0.0,0.351263,0.0,17.0,17.0,17.0
Aqara Motion,Motion,57.0,0.0,0.142762,0.0,21.0,21.0,21.0
Ledvance Bulb,Bulb,77.0,0.0,0.401672,0.0,114.0,114.0,114.0
Ledvance Bulb,Bulb,77.0,0.0,1.355113,0.0,124.0,124.0,124.0
Ledvance Bulb,Bulb,77.0,0.0,0.301194,0.0,140.0,140.0,140.0
Ledvance Bulb,Bulb,77.0,0.0,1.031905,0.0,147.0,147.0,147.0
Ledvance Bulb,Bulb,77.0,0.0,1.606779,0.0,171.0,171.0,171.0
Ledvance Bulb,Bulb,77.0,0.0,0.050072,0.0,172.0,172.0,172.0
Ledvance Bulb,Bulb,77.0,0.0,3.275996,0.0,194.0,194.0,194.0
Ledvance Bulb,Bulb,77.0,0.0,2.031019,0.0,208.0,208.0,208.0
Ledvance Bulb,Bulb,77.0,0.0,0.24063,0.0,212.0,212.0,212.0
Ledvance Bulb,Bulb,77.0,0.0,0.673263,0.0,236.0,236.0,236.0
Ledvance Bulb,Bulb,77.0,0.0,0.324783,0.0,237.0,237.0,237.0
Ledvance Bulb,Bulb,77.0,0.0,0.428842,0.0,255.0,255.0,255.0
Ledvance Bulb,Bulb,77.0,0.0,0.003837,0.0,7.0,7.0,7.0
Ledvance Bulb,Bulb,77.0,0.0,1.461363,0.0,19.0,19.0,19.0
Ledvance Bulb,Bulb,77.0,0.0,0.377948,0.0,31.0,31.0,31.0
Ledvance Bulb,Bulb,77.0,0.0,0.246423,0.0,44.0,44.0,44.0
Ledvance Bulb,Bulb,77.0,0.0,0.224073,0.0,45.0,45.0,45.0
Ledvance Bulb,Bulb,77.0,0.0,1.772956,0.0,57.0,57.0,57.0
Ledvance Bulb,Bulb,53.5,5.972157622389639,0.24045825,0.4188959013982472,61.0,58.0,59.5
Ledvance Bulb,Bulb,77.0,0.0,0.126565,0.0,62.0,62.0,62.0
Ledvance Bulb,Bulb,77.0,0.0,0.082169,0.0,78.0,78.0,78.0
Ledvance Bulb,Bulb,77.0,0.0,0.675792,0.0,79.0,79.0,79.0
Ledvance Bulb,Bulb,77.0,0.0,0.449614,0.0,92.0,92.0,92.0
Ledvance Bulb,Bulb,77.0,0.0,0.005398,0.0,96.0,96.0,96.0
Ledvance Bulb,Bulb,77.0,0.0,0.644987,0.0,117.0,117.0,117.0
Ledvance Bulb,Bulb,77.0,0.0,0.892413,0.0,138.0,138.0,138.0
Ledvance Bulb,Bulb,77.0,0.0,1.773117,0.0,147.0,147.0,147.0
Ledvance Bulb,Bulb,77.0,0.0,0.541956,0.0,171.0,171.0,171.0
Ledvance Bulb,Bulb,77.0,0.0,1.516321,0.0,173.0,173.0,173.0
Ledvance Bulb,Bulb,55.25,8.578072821638514,0.35495075,0.6398099108164211,177.0,174.0,175.5
Ledvance Bulb,Bulb,77.0,0.0,0.121748,0.0,195.0,195.0,195.0
Ledvance Bulb,Bulb,77.0,0.0,0.984037,0.0,197.0,197.0,197.0
Ledvance Bulb,Bulb,52.0,4.760952285695233,0.2672425,0.47608135530635237,201.0,198.0,199.5
Ledvance Bulb,Bulb,52.0,4.760952285695233,0.16758125000000001,0.2697364974876716,205.0,202.0,203.5
Ledvance Bulb,Bulb,77.0,0.0,1.717205,0.0,215.0,215.0,215.0
Ledvance Bulb,Bulb,77.0,0.0,0.662468,0.0,221.0,221.0,221.0
Ledvance Bulb,Bulb,77.0,0.0,0.706123,0.0,233.0,233.0,233.0
Ledvance Bulb,Bulb,77.0,0.0,1.694708,0.0,235.0,235.0,235.0
Ledvance Bulb,Bulb,77.0,0.0,0.068698,0.0,245.0,245.0,245.0
Ledvance Bulb,Bulb,77.0,0.0,1.678957,0.0,247.0,247.0,247.0
Ledvance Bulb,Bulb,61.5,10.503967504392486,0.45574024999999996,0.6409634383885844,10.0,7.0,8.5
Ledvance Bulb,Bulb,45.0,0.0,0.047045,0.0,11.0,11.0,11.0
Ledvance Bulb,Bulb,51.75,4.716990566028302,0.334851,0.6105793123965687,15.0,12.0,13.5
Ledvance Bulb,Bulb,51.75,4.716990566028302,0.14668425,0.23184390534635582,19.0,16.0,17.5
Ledvance Bulb,Bulb,77.0,0.0,0.155691,0.0,29.0,29.0,29.0
Ledvance Bulb,Bulb,77.0,0.0,0.13529,0.0,33.0,33.0,33.0
Ledvance Bulb,Bulb,77.0,0.0,0.980008,0.0,42.0,42.0,42.0
Ledvance Bulb,Bulb,74.0,0.0,1.415076,0.0,43.0,43.0,43.0
Ledvance Bulb,Bulb,74.0,0.0,0.22746,0.0,55.0,55.0,55.0
Ledvance Bulb,Bulb,77.0,0.0,0.005495,0.0,56.0,56.0,56.0
Ledvance Bulb,Bulb,77.0,0.0,0.293536,0.0,65.0,65.0,65.0
Ledvance Bulb,Bulb,77.0,0.0,0.035616,0.0,67.0,67.0,67.0
Ledvance Bulb,Bulb,77.0,0.0,0.62339,0.0,77.0,77.0,77.0
Ledvance Bulb,Bulb,77.0,0.0,0.072208,0.0,78.0,78.0,78.0
Ledvance Bulb,Bulb,77.0,0.0,0.972451,0.0,89.0,89.0,89.0
Ledvance Bulb,Bulb,77.0,0.0,1.375661,0.0,99.0,99.0,99.0
Ledvance Bulb,Bulb,77.0,0.0,0.023171,0.0,109.0,109.0,109.0
Ledvance Bulb,Bulb,77.0,0.0,0.002387,0.0,111.0,111.0,111.0
Ledvance Bulb,Bulb,77.0,0.0,1.694172,0.0,119.0,119.0,119.0
Ledvance Bulb,Bulb,74.0,0.0,0.75456,0.0,120.0,120.0,120.0
Ledvance Bulb,Bulb,77.0,0.0,0.151997,0.0,130.0,130.0,130.0
Ledvance Bulb,Bulb,77.0,0.0,0.73608,0.0,131.0,131.0,131.0
Ledvance Bulb,Bulb,58.2,11.713240371477058,0.0922724,0.14865760924957724,144.0,140.0,142.0
Ledvance Bulb,Bulb,77.0,0.0,1.523308,0.0,145.0,145.0,145.0
Ledvance Bulb,Bulb,77.0,0.0,1.277548,0.0,155.0,155.0,155.0
Ledvance Bulb,Bulb,77.0,0.0,0.306105,0.0,164.0,164.0,164.0
Ledvance Bulb,Bulb,77.0,0.0,0.442163,0.0,166.0,166.0,166.0
Ledvance Bulb,Bulb,77.0,0.0,0.181448,0.0,186.0,186.0,186.0
Ledvance Bulb,Bulb,77.0,0.0,0.624963,0.0,189.0,189.0,189.0
Ledvance Bulb,Bulb,77.0,0.0,1.667477,0.0,198.0,198.0,198.0
Ledvance Bulb,Bulb,77.0,0.0,0.080782,0.0,200.0,200.0,200.0
Ledvance Bulb,Bulb,77.0,0.0,0.211246,0.0,212.0,212.0,212.0
Ledvance Bulb,Bulb,77.0,0.0,0.398519,0.0,213.0,213.0,213.0
Ledvance Bulb,Bulb,77.0,0.0,0.100913,0.0,224.0,224.0,224.0
Ledvance Bulb,Bulb,77.0,0.0,2.571132,0.0,236.0,236.0,236.0
Ledvance Bulb,Bulb,77.0,0.0,0.304778,0.0,238.0,238.0,238.0
Ledvance Bulb,Bulb,77.0,0.0,0.955176,0.0,251.0,251.0,251.0
Ledvance Bulb,Bulb,77.0,0.0,0.410732,0.0,252.0,252.0,252.0
Ledvance Bulb,Bulb,77.0,0.0,0.000788,0.0,5.0,5.0,5.0
Ledvance Bulb,Bulb,77.0,0.0,0.784939,0.0,13.0,13.0,13.0
Ledvance Bulb,Bulb,58.2,11.713240371477058,0.27034139999999995,0.5523442679708915,29.0,25.0,27.0
