Group,Group Type,Device Name,Device Type,Device Name Destination,Device Type Destination,Device Name ZigBee,Device Type ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Time,Length,Source IEEE,Destination IEEE,Sequence Number,Source ZigBee,Destination ZigBee,Delta Time
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-13 18:01:11.995398,52,0x09ac,0x0000,0.0,0x09ac,0x0000,0.020411
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-13 18:01:41.548095,71,0x09ac,0xffff,3.0,0x09ac,0xfffc,0.985527
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-13 18:01:45.552730,52,0x09ac,0x0000,4.0,0x09ac,0x0000,1.302875
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-13 18:01:45.569106,45,0x0000,0x09ac,248.0,0x0000,0x09ac,0.014329
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,2023-10-13 18:01:55.468587,52,0x09ac,0x0000,18.0,0x09ac,0x0000,0.322893
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-13 18:01:55.483564,45,0x0000,0x09ac,44.0,0x0000,0x09ac,0.01293
Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,Coordinator,Coordinator,Ledvance Z3 Plug,Socket,2023-10-13 18:01:55.512254,50,0x0000,0x09ac,45.0,0x0000,0x09ac,0.026866
Ledvance Z3 Plug,Socket,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,Ledvance Z3 Plug,Socket,Broadcast,Broadcast,2023-10-13 18:03:36.167545,71,0x09ac,0xffff,74.0,0x09ac,0xfffc,0.089845
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:01:10.534370,65,0xebe5,0xffff,199.0,0xebe5,0xfffc,1.53437
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 18:01:21.484407,52,0xebe5,0x0000,200.0,0xebe5,0x0000,0.148669
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:01:21.500677,45,0x0000,0xebe5,233.0,0x0000,0xebe5,0.014223
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 18:01:25.485543,52,0xebe5,0x0000,201.0,0xebe5,0x0000,0.733142
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:01:40.562568,65,0xebe5,0xffff,204.0,0xebe5,0xfffc,0.057709
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:01:55.582709,47,0xebe5,0xffff,131.0,0xebe5,0xfffc,0.060631
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:01:55.631348,51,0xebe5,0xffff,132.0,0xebe5,0xfffc,0.048639
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:01:55.887163,56,0xebe5,0xffff,138.0,0xebe5,0xfffc,0.091361
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:01:56.078736,77,0x0000,0xebe5,52.0,0x0000,0xebe5,0.025209
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:01:56.608067,45,0x0000,0xebe5,55.0,0x0000,0xebe5,0.00459
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:01:56.651472,51,0xebe5,0xffff,144.0,0xebe5,0xfffc,0.013609
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:02:25.537617,68,0xebe5,0xffff,174.0,0xebe5,0xfffc,0.406777
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 18:02:25.595038,52,0xebe5,0x0000,175.0,0xebe5,0x0000,0.057421
Moes Bulb,Bulb,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,2023-10-13 18:02:25.598646,53,0xebe5,0x0000,176.0,0xebe5,0x0000,0.001562
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:02:25.626999,45,0x0000,0xebe5,152.0,0x0000,0xebe5,0.023286
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:02:25.633285,45,0x0000,0xebe5,153.0,0x0000,0xebe5,0.004499
Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,Coordinator,Coordinator,Moes Bulb,Bulb,2023-10-13 18:02:25.640045,45,0x0000,0xebe5,154.0,0x0000,0xebe5,0.004974
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:03:10.621730,68,0xebe5,0xffff,183.0,0xebe5,0xfffc,1.619357
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:03:25.612994,68,0xebe5,0xffff,196.0,0xebe5,0xfffc,0.325831
Moes Bulb,Bulb,Moes Bulb,Bulb,Broadcast,Broadcast,Moes Bulb,Bulb,Broadcast,Broadcast,2023-10-13 18:03:40.664476,68,0xebe5,0xffff,200.0,0xebe5,0xfffc,0.857869
Power Plug 2,Socket,Philips Motion,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-13 18:01:11.251428,50,0xe5c4,0xc8f0,139.0,0x0000,0xc8f0,0.004442
Power Plug 2,Socket,Philips Motion,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-13 18:01:17.442493,54,0xe5c4,0xc8f0,141.0,0x0000,0xc8f0,0.00441
Power Plug 2,Socket,Power Plug 2,Socket,Broadcast,Broadcast,Power Plug 2,Socket,Broadcast,Broadcast,2023-10-13 18:01:46.015006,71,0xc8f0,0xffff,89.0,0xc8f0,0xfffc,0.367236
Power Plug 2,Socket,Philips Motion,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-13 18:01:47.435521,54,0xe5c4,0xc8f0,150.0,0x0000,0xc8f0,0.004135
Power Plug 2,Socket,Philips Motion,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-13 18:01:47.513049,45,0xe5c4,0xc8f0,153.0,0x0000,0xc8f0,0.003738
Power Plug 2,Socket,Philips Motion,Bulb,Power Plug 2,Socket,Coordinator,Coordinator,Power Plug 2,Socket,2023-10-13 18:01:47.517281,45,0xe5c4,0xc8f0,153.0,0x0000,0xc8f0,0.00245
Power Plug 2,Socket,Power Plug 2,Socket,Philips Lamp 2,Bulb,Power Plug 2,Socket,Philips Lamp 2,Bulb,2023-10-13 18:01:58.760277,45,0xc8f0,0xa209,115.0,0xc8f0,0xa209,0.002249
