Packet Number,Device Name,Device Type,Source Address,Destination Address,Device Name Destination,Device Type Destination,Source Address ZigBee,Device Name ZigBee,Device Type ZigBee,Destination Address ZigBee,Device Name ZigBee Destination,Device Type ZigBee Destination,Human Command,Packet Type,Command String
1,Philips Motion,Motion,0x059b,0xec7f,Ledvance Bulb,Bulb,,Unknown,Unknown,,,,0,,
2,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
3,Philips Lamp 3,Bulb,0x711c,0xffff,Broadcast,Broadcast,,Unknown,Unknown,,,,0,Link Status (0x08),
4,Philips Motion,Motion,0x059b,0xec7f,Ledvance Bulb,Bulb,,Unknown,Unknown,,,,0,,
5,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
6,Philips Motion,Motion,0x059b,0xec7f,Ledvance Bulb,Bulb,,Unknown,Unknown,,,,0,,
7,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
8,Philips Motion,Motion,0x059b,0xec7f,Ledvance Bulb,Bulb,,Unknown,Unknown,,,,0,,
9,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
10,Philips Motion,Motion,0x059b,0xec7f,Ledvance Bulb,Bulb,,Unknown,Unknown,,,,0,Report Attributes (0x0a),
11,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
12,Ledvance Bulb,Bulb,0xec7f,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Route Record (0x05),
13,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
14,Ledvance Bulb,Bulb,0xec7f,0x0000,Coordinator,Coordinator,,Unknown,Unknown,,,,0,Report Attributes (0x0a),
15,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
16,Coordinator,Coordinator,0x0000,0xec7f,Ledvance Bulb,Bulb,,Unknown,Unknown,,,,0,Default Response (0x0b),
17,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
18,Philips Motion,Motion,0x059b,0xec7f,Ledvance Bulb,Bulb,,Unknown,Unknown,,,,0,,
19,Unknown,Unknown,,,Unknown,Unknown,,Unknown,Unknown,,,,0,,
